agency_cd,site_no,date,q.arklasco,tmax.arklasco,tmin.arklasco,ec.arklasco,,,,INDEP,SHIFT,DEP
USGS,7124000,6/17/2002,16,26.8,10.8,3150,,,,15.53,0,45900
USGS,7124000,6/18/2002,17,28.1,13.2,3100,,,,15.54,0,46000
USGS,7124000,6/19/2002,16,29,14.6,3090,,,,15.55,0,46100
USGS,7124000,6/20/2002,16,28.2,15.5,3040,,,,15.56,0,46100
USGS,7124000,6/21/2002,16,28.3,14.4,3090,,,,15.57,0,46200
USGS,7124000,6/22/2002,16,26.2,15.6,3120,,,,15.58,0,46300
USGS,7124000,6/23/2002,16,29.4,14.4,3140,,,,15.59,0,46400
USGS,7124000,6/24/2002,16,32.4,16,3190,,,,15.6,0,46500
USGS,7124000,6/25/2002,16,33.6,17.6,3210,,,,15.61,0,46600
USGS,7124000,6/26/2002,16,33.5,16.8,3210,,,,15.62,0,46700
USGS,7124000,6/27/2002,15,32.7,17.7,3210,,,,15.63,0,46800
USGS,7124000,6/28/2002,14,33.8,17.2,3210,,,,15.64,0,46900
USGS,7124000,6/29/2002,13,31.4,18.3,3240,,,,15.65,0,47000
USGS,7124000,6/30/2002,12,34.3,18.7,3250,,,,15.66,0,47100
USGS,7124000,7/1/2002,12,34.3,19.1,3250,,,,15.67,0,47200
USGS,7124000,7/2/2002,12,34.5,19.2,3250,,,,15.68,0,47300
USGS,7124000,7/3/2002,11,32.6,18.2,3260,,,,15.69,0,47400
USGS,7124000,7/4/2002,11,29.9,18.5,3250,,,,15.7,0,47500
USGS,7124000,7/5/2002,11,32,18.5,3220,,,,15.71,0,47600
USGS,7124000,7/6/2002,11,31.6,19.5,3210,,,,15.72,0,47700
USGS,7124000,7/7/2002,11,31.1,18.9,3220,,,,15.73,0,47800
USGS,7124000,7/8/2002,11,35.3,19.1,3200,,,,15.74,0,47900
USGS,7124000,7/9/2002,10,33.1,19.5,3220,,,,15.75,0,48000
USGS,7124000,7/10/2002,9.9,34,19,3230,,,,15.76,0,48100
USGS,7124000,7/11/2002,10,34.9,18.5,3190,,,,15.77,0,48200
USGS,7124000,7/12/2002,10,33.8,17.8,3220,,,,15.78,0,48300
USGS,7124000,7/13/2002,10,32,17.7,3210,,,,15.79,0,48400
USGS,7124000,7/14/2002,9.9,32.2,17.8,3220,,,,15.8,0,48500
USGS,7124000,7/15/2002,9.8,31.8,19.3,3240,,,,15.81,0,48600
USGS,7124000,7/16/2002,9.3,31.8,19.5,3240,,,,15.82,0,48700
USGS,7124000,7/17/2002,9.3,31.7,19.3,3250,,,,15.83,0,48800
USGS,7124000,7/18/2002,9.5,33,19.2,3240,,,,15.84,0,48900
USGS,7124000,7/19/2002,9.4,32.4,20.5,3250,,,,15.85,0,49000
USGS,7124000,7/20/2002,9.3,31,20.1,3260,,,,15.86,0,49100
USGS,7124000,7/21/2002,9.9,29.1,20,3230,,,,15.87,0,49200
USGS,7124000,7/22/2002,10,30.6,20.3,3210,,,,15.88,0,49300
USGS,7124000,7/23/2002,9.7,30.8,20,3240,,,,15.89,0,49400
USGS,7124000,7/24/2002,9.8,32.4,19.7,3230,,,,15.9,0,49500
USGS,7124000,7/25/2002,9.3,31.7,20.2,3210,,,,15.91,0,49600
USGS,7124000,7/26/2002,9.4,31.6,20.2,3210,,,,15.92,0,49700
USGS,7124000,7/27/2002,9.3,29.7,20.2,3210,,,,15.93,0,49800
USGS,7124000,7/28/2002,9.4,31,20.4,3200,,,,15.94,0,49900
USGS,7124000,7/29/2002,9.1,30.1,19.9,3200,,,,15.95,0,50000
USGS,7124000,7/30/2002,8.8,30.5,20.4,3180,,,,15.96,0,50100
USGS,7124000,7/31/2002,8.8,30.5,19.6,3180,,,,15.97,0,50200
USGS,7124000,8/1/2002,8.8,26.8,19.4,3190,,,,15.98,0,50300
USGS,7124000,8/2/2002,8.7,26.8,18.6,3210,,,,15.99,0,50400
USGS,7124000,8/3/2002,8.6,27.2,20.2,3180,,,,16,0,50500
USGS,7124000,8/4/2002,8.9,30.2,21.1,3220,,,,16.01,0,50600
USGS,7124000,8/5/2002,8.8,30.3,20.5,3220,,,,16.02,0,50700
USGS,7124000,8/6/2002,7.9,28,20.6,3230,,,,16.03,0,50800
USGS,7124000,8/7/2002,7.9,26.1,20.6,3250,,,,16.04,0,50900
USGS,7124000,8/8/2002,8.1,29.4,20.5,3260,,,,16.05,0,51000
USGS,7124000,8/9/2002,8.2,28.9,20,3260,,,,16.06,0,51100
USGS,7124000,8/10/2002,8.5,29,20,3260,,,,16.07,0,51200
USGS,7124000,8/11/2002,8.1,28.9,20.7,3270,,,,16.08,0,51300
USGS,7124000,8/12/2002,7.8,27.3,19.6,3310,,,,16.09,0,51400
USGS,7124000,8/13/2002,7.8,28.2,18.6,3320,,,,16.1,0,51500
USGS,7124000,8/14/2002,8,33.2,14.7,3280,,,,16.11,0,51600
USGS,7124000,8/15/2002,7.7,30.6,17.3,3290,,,,16.12,0,51700
USGS,7124000,8/16/2002,7.7,33.2,17.1,3280,,,,16.13,0,51800
USGS,7124000,8/17/2002,7.5,27.7,14.3,3290,,,,16.14,0,51900
USGS,7124000,8/18/2002,8,30.7,14.5,3270,,,,16.15,0,52000
USGS,7124000,8/19/2002,8.3,29.5,17.8,3250,,,,16.16,0,52100
USGS,7124000,8/20/2002,8.2,30.7,17.9,3260,,,,16.17,0,52200
USGS,7124000,8/21/2002,8.1,32.5,18.7,3250,,,,16.18,0,52300
USGS,7124000,8/22/2002,8.5,33,19.1,3250,,,,16.19,0,52400
USGS,7124000,8/23/2002,8.3,31,18.4,3260,,,,16.2,0,52500
USGS,7124000,8/24/2002,8.7,29.5,18.6,3260,,,,16.21,0,52600
USGS,7124000,8/25/2002,8.5,31.3,19.5,3270,,,,16.22,0,52700
USGS,7124000,8/26/2002,8,33.9,18.7,3280,,,,16.23,0,52800
USGS,7124000,8/27/2002,8.2,30.2,17.8,3280,,,,16.24,0,53000
USGS,7124000,8/28/2002,22,30.2,15.2,2960,,,,16.25,0,53100
USGS,7124000,8/29/2002,148,24.8,11.7,1180,,,,16.26,0,53200
USGS,7124000,8/30/2002,36,29.9,16.6,2790,,,,16.27,0,53300
USGS,7124000,8/31/2002,22,31.6,18.1,3120,,,,16.28,0,53400
USGS,7124000,9/1/2002,17,30.6,18,3230,,,,16.29,0,53500
USGS,7124000,9/2/2002,15,28.6,17.4,3260,,,,16.3,0,53600
USGS,7124000,9/3/2002,14,27.3,16.2,3250,,,,16.31,0,53700
USGS,7124000,9/4/2002,15,30.3,17.2,3180,,,,16.32,0,53800
USGS,7124000,9/5/2002,15,30.6,16.6,3190,,,,16.33,0,53900
USGS,7124000,9/6/2002,12,30.8,17.3,3200,,,,16.34,0,54000
USGS,7124000,9/7/2002,13,30.2,17.8,3230,,,,16.35,0,54100
USGS,7124000,9/8/2002,14,30,17.4,3240,,,,16.36,0,54200
USGS,7124000,9/9/2002,14,29.9,17.8,3160,,,,16.37,0,54300
USGS,7124000,9/10/2002,21,20.9,17,2920,,,,16.38,0,54400
USGS,7124000,9/11/2002,16,24.1,16.5,2970,,,,16.39,0,54500
USGS,7124000,9/12/2002,14,28.4,16.4,3020,,,,16.4,0,54600
USGS,7124000,9/13/2002,19,27.4,16.6,2830,,,,16.41,0,54700
USGS,7124000,9/14/2002,32,25.6,15.9,2560,,,,16.42,0,54800
USGS,7124000,9/15/2002,23,27.8,14.6,2910,,,,16.43,0,55000
USGS,7124000,9/16/2002,19,27.7,13.9,2990,,,,16.44,0,55100
USGS,7124000,9/17/2002,18,26.1,14.6,3020,,,,16.45,0,55200
USGS,7124000,9/18/2002,19,19.3,15,2990,,,,16.46,0,55300
USGS,7124000,9/19/2002,18,21.9,12,3010,,,,16.47,0,55400
USGS,7124000,9/20/2002,19,25.5,11,3020,,,,16.48,0,55500
USGS,7124000,9/21/2002,15,23.8,12.8,3050,,,,16.49,0,55600
USGS,7124000,9/22/2002,15,23.1,10.9,3060,,,,16.5,0,55700
USGS,7124000,9/23/2002,15,23.3,11.9,3060,,,,16.51,0,55800
USGS,7124000,9/24/2002,14,26.6,13.5,3080,,,,16.52,0,55900
USGS,7124000,9/25/2002,14,24,13.2,3090,,,,16.53,0,56000
USGS,7124000,9/26/2002,14,23.6,12.5,3080,,,,16.54,0,56100
USGS,7124000,9/27/2002,14,22.9,11.6,3080,,,,16.55,0,56200
USGS,7124000,9/28/2002,13,22,14.5,3100,,,,16.56,0,56400
USGS,7124000,9/29/2002,13,23.2,12.3,3110,,,,16.57,0,56500
USGS,7124000,9/30/2002,14,25.2,13.1,3120,,,,16.58,0,56600
USGS,7124000,10/1/2002,15,24,11.7,3090,,,,16.59,0,56700
USGS,7124000,10/2/2002,17,15.2,11.7,3100,,,,16.6,0,56800
USGS,7124000,10/3/2002,16,20.4,10.4,3100,,,,16.61,0,56900
USGS,7124000,10/4/2002,16,21.1,8.9,3100,,,,16.62,0,57000
USGS,7124000,10/5/2002,16,22.4,9.3,3110,,,,16.63,0,57100
USGS,7124000,10/6/2002,16,21,10,3110,,,,16.64,0,57200
USGS,7124000,10/7/2002,16,22.5,10.3,3100,,,,16.65,0,57300
USGS,7124000,10/8/2002,16,22.3,10.1,3100,,,,16.66,0,57400
USGS,7124000,10/9/2002,15,23.4,13.5,3130,,,,16.67,0,57600
USGS,7124000,10/10/2002,15,22.5,12.3,3160,,,,16.68,0,57700
USGS,7124000,10/11/2002,13,22.3,11.7,3180,,,,16.69,0,57800
USGS,7124000,10/12/2002,13,17.9,10.5,3190,,,,16.7,0,57900
USGS,7124000,10/13/2002,13,18.6,7.4,3200,,,,16.71,0,58000
USGS,7124000,10/14/2002,13,18.2,7.4,3210,,,,16.72,0,58100
USGS,7124000,10/15/2002,12,17.4,6.5,3220,,,,16.73,0,58200
USGS,7124000,10/16/2002,13,17.5,6.9,3220,,,,16.74,0,58300
USGS,7124000,10/17/2002,13,18.2,5.9,3220,,,,16.75,0,58400
USGS,7124000,10/18/2002,13,18.6,7.8,3230,,,,16.76,0,58500
USGS,7124000,10/19/2002,12,17.4,8.1,3240,,,,16.77,0,58700
USGS,7124000,10/20/2002,12,18.4,6.7,3260,,,,16.78,0,58800
USGS,7124000,10/21/2002,12,16.3,7.2,3260,,,,16.79,0,58900
USGS,7124000,10/22/2002,13,17.4,8.6,3240,,,,16.8,0,59000
USGS,7124000,10/23/2002,13,8.6,5.8,3210,,,,16.81,0,59100
USGS,7124000,10/24/2002,13,8.3,5.3,3220,,,,16.82,0,59200
USGS,7124000,10/25/2002,13,14.4,6.5,3280,,,,16.83,0,59300
USGS,7124000,10/26/2002,13,14.8,7.6,3270,,,,16.84,0,59400
USGS,7124000,10/27/2002,15,14.9,9.1,3210,,,,16.85,0,59600
USGS,7124000,10/28/2002,14,16.9,8.9,3290,,,,16.86,0,59700
USGS,7124000,10/29/2002,13,11.4,3.9,3270,,,,16.87,0,59800
USGS,7124000,10/30/2002,14,9.6,3.3,3260,,,,16.88,0,59900
USGS,7124000,10/31/2002,14,5.5,3.2,3270,,,,16.89,0,60000
USGS,7124000,11/1/2002,14,6.5,2.7,3270,,,,16.9,0,60100
USGS,7124000,11/2/2002,14,9.2,4.7,3300,,,,16.91,0,60200
USGS,7124000,11/3/2002,13,11.9,4.8,3310,,,,16.92,0,60300
USGS,7124000,11/4/2002,13,12,4.1,3310,,,,16.93,0,60400
USGS,7124000,11/5/2002,13,12.6,4.2,3330,,,,16.94,0,60500
USGS,7124000,11/6/2002,14,13.6,3.1,3300,,,,16.95,0,60600
USGS,7124000,11/7/2002,12,14.9,3.9,3300,,,,16.96,0,60700
USGS,7124000,11/8/2002,12,14.4,6.2,3290,,,,16.97,0,60800
USGS,7124000,11/9/2002,12,16,7.7,3120,,,,16.98,0,60900
USGS,7124000,11/10/2002,12,14.8,6.2,3250,,,,16.99,0,61000
USGS,7124000,11/11/2002,12,12.3,4.1,3290,,,,17,0,61100
USGS,7124000,11/12/2002,12,12,3,3260,,,,17.01,0,61200
USGS,7124000,11/13/2002,12,11.6,3.4,3280,,,,17.02,0,61300
USGS,7124000,11/14/2002,13,13.1,6.6,3230,,,,17.03,0,61400
USGS,7124000,11/15/2002,28,10.1,4.8,2610,,,,17.04,0,61500
USGS,7124000,11/16/2002,34,9.6,2.2,2490,,,,17.05,0,61600
USGS,7124000,11/17/2002,30,10.2,2.7,2620,,,,17.06,0,61700
USGS,7124000,11/18/2002,28,11.2,4.1,2790,,,,17.07,0,61800
USGS,7124000,11/19/2002,51,9.9,3.7,2500,,,,17.08,0,61900
USGS,7124000,11/20/2002,62,9.9,3.7,2400,,,,17.09,0,62000
USGS,7124000,11/21/2002,64,10.4,3.8,2410,,,,17.1,0,62200
USGS,7124000,11/22/2002,62,10,4.2,2470,,,,17.11,0,62300
USGS,7124000,11/23/2002,60,8.5,4.1,2530,,,,17.12,0,62400
USGS,7124000,11/24/2002,63,4.7,2.4,2470,,,,17.13,0,62500
USGS,7124000,11/25/2002,65,3.3,0.3,2440,,,,17.14,0,62600
USGS,7124000,11/26/2002,64,3.7,0,2470,,,,17.15,0,62700
USGS,7124000,11/27/2002,64,4,0,2470,,,,17.16,0,62800
USGS,7124000,11/28/2002,64,5.2,0,2500,,,,17.17,0,62900
USGS,7124000,11/29/2002,69,6.7,1.3,2450,,,,17.18,0,63000
USGS,7124000,11/30/2002,74,6.1,1.5,2430,,,,17.19,0,63100
USGS,7124000,12/1/2002,77,5.1,0.1,2310,,,,17.2,0,63200
USGS,7124000,12/2/2002,76,6.3,0.7,2310,,,,17.21,0,63300
USGS,7124000,12/3/2002,73,3.8,0,2420,,,,17.22,0,63400
USGS,7124000,12/4/2002,73,2.8,0,2400,,,,17.23,0,63500
USGS,7124000,12/5/2002,72,6.6,1.6,2450,,,,17.24,0,63600
USGS,7124000,12/6/2002,77,6.1,1,2340,,,,17.25,0,63700
USGS,7124000,12/7/2002,83,5.7,1,2280,,,,17.26,0,63800
USGS,7124000,12/8/2002,83,5.4,1.7,2300,,,,17.27,0,63900
USGS,7124000,12/9/2002,84,5.2,0.2,2320,,,,17.28,0,64000
USGS,7124000,12/10/2002,87,5.3,0.1,2240,,,,17.29,0,64100
USGS,7124000,12/11/2002,85,5.1,0.4,2210,,,,17.3,0,64200
USGS,7124000,12/12/2002,83,5.6,1.5,2280,,,,17.31,0,64300
USGS,7124000,12/13/2002,83,5.9,0.5,2290,,,,17.32,0,64500
USGS,7124000,12/14/2002,81,6.5,0.9,2290,,,,17.33,0,64600
USGS,7124000,12/15/2002,77,6.8,0.8,2320,,,,17.34,0,64700
USGS,7124000,12/16/2002,76,6,1.5,2310,,,,17.35,0,64800
USGS,7124000,12/17/2002,76,7.6,2.4,2300,,,,17.36,0,64900
USGS,7124000,12/18/2002,75,7.4,3.1,2300,,,,17.37,0,65000
USGS,7124000,12/19/2002,71,6.1,1.7,2220,,,,17.38,0,65100
USGS,7124000,12/20/2002,65,4.7,0,2310,,,,17.39,0,65200
USGS,7124000,12/21/2002,65,4.9,0,2360,,,,17.4,0,65300
USGS,7124000,12/22/2002,63,3.6,0,2390,,,,17.41,0,65400
USGS,7124000,12/23/2002,60,0.7,0,2290,,,,17.42,0,65500
USGS,7124000,12/24/2002,63,1.1,0,2310,,,,17.43,0,65600
USGS,7124000,12/25/2002,65,0.5,0,2420,,,,17.44,0,65700
USGS,7124000,12/26/2002,65,0.1,0,2520,,,,17.45,0,65800
USGS,7124000,12/27/2002,67,0.3,0,2500,,,,17.46,0,65900
USGS,7124000,12/28/2002,70,1.3,0,2400,,,,17.47,0,66100
USGS,7124000,12/29/2002,75,1.4,0,2260,,,,17.48,0,66200
USGS,7124000,12/30/2002,80,3.3,0,2060,,,,17.49,0,66300
USGS,7124000,12/31/2002,75,2,0,1910,,,,17.5,0,66400
USGS,7124000,1/1/2003,80,2.3,0.7,1960,,,,17.51,0,66500
USGS,7124000,1/2/2003,85,4.6,0,2200,,,,17.52,0,66600
USGS,7124000,1/3/2003,87,5.7,0.3,2230,,,,17.53,0,66700
USGS,7124000,1/4/2003,80,6.7,1.6,2350,,,,17.54,0,66800
USGS,7124000,1/5/2003,77,7.6,2.9,2410,,,,17.55,0,66900
USGS,7124000,1/6/2003,73,9.2,4.5,2450,,,,17.56,0,67000
USGS,7124000,1/7/2003,70,8.2,2.4,2370,,,,17.57,0,67100
USGS,7124000,1/8/2003,72,8.4,1.7,2370,,,,17.58,0,67200
USGS,7124000,1/9/2003,75,6,1.9,2240,,,,17.59,0,67300
USGS,7124000,1/10/2003,75,3.2,0,2270,,,,17.6,0,67500
USGS,7124000,1/11/2003,74,1.3,0,2350,,,,17.61,0,67600
USGS,7124000,1/12/2003,73,5.6,0,2380,,,,17.62,0,67700
USGS,7124000,1/13/2003,75,5.8,0,2330,,,,17.63,0,67800
USGS,7124000,1/14/2003,83,5.8,1.1,2260,,,,17.64,0,67900
USGS,7124000,1/15/2003,84,5.2,0.6,2240,,,,17.65,0,68000
USGS,7124000,1/16/2003,75,4.7,0,2330,,,,17.66,0,68100
USGS,7124000,1/17/2003,69,6.1,0.5,2370,,,,17.67,0,68200
USGS,7124000,1/18/2003,68,5.3,0,2400,,,,17.68,0,68300
USGS,7124000,1/19/2003,66,7.2,0,2410,,,,17.69,0,68400
USGS,7124000,1/20/2003,66,7.6,0.5,2400,,,,17.7,0,68500
USGS,7124000,1/21/2003,66,3.8,0.8,2390,,,,17.71,0,68700
USGS,7124000,1/22/2003,65,0.8,0,2400,,,,17.72,0,68800
USGS,7124000,1/23/2003,60,1.4,0,2530,,,,17.73,0,68900
USGS,7124000,1/24/2003,65,2.9,0,2420,,,,17.74,0,69000
USGS,7124000,1/25/2003,75,5.2,0,2340,,,,17.75,0,69100
USGS,7124000,1/26/2003,80,4.8,0,2280,,,,17.76,0,69200
USGS,7124000,1/27/2003,90,7.1,0.3,2230,,,,17.77,0,69300
USGS,7124000,1/28/2003,93,8.9,3.5,2200,,,,17.78,0,69400
USGS,7124000,1/29/2003,88,9.3,2.9,2220,,,,17.79,0,69500
USGS,7124000,1/30/2003,82,6.9,2.3,2300,,,,17.8,0,69600
USGS,7124000,1/31/2003,77,9.4,2.1,2330,,,,17.81,0,69800
USGS,7124000,2/1/2003,75,10,4.6,2380,,,,17.82,0,69900
USGS,7124000,2/2/2003,71,9.8,4,2390,,,,17.83,0,70000
USGS,7124000,2/3/2003,71,7.8,1.5,2350,,,,17.84,0,70100
USGS,7124000,2/4/2003,71,6.8,0,2360,,,,17.85,0,70200
USGS,7124000,2/5/2003,76,6.3,0.3,2330,,,,17.86,0,70300
USGS,7124000,2/6/2003,77,4.5,0.7,2320,,,,17.87,0,70400
USGS,7124000,2/7/2003,70,3.3,0,2390,,,,17.88,0,70500
USGS,7124000,2/8/2003,65,3.3,0,2510,,,,17.89,0,70600
USGS,7124000,2/9/2003,64,2.7,0,2480,,,,17.9,0,70800
USGS,7124000,2/10/2003,71,4.9,0,2450,,,,17.91,0,70900
USGS,7124000,2/11/2003,90,4.1,0,2280,,,,17.92,0,71000
USGS,7124000,2/12/2003,92,7.6,0,2240,,,,17.93,0,71100
USGS,7124000,2/13/2003,80,8.1,3.6,2340,,,,17.94,0,71200
USGS,7124000,2/14/2003,74,7.7,3.7,2380,,,,17.95,0,71300
USGS,7124000,2/15/2003,71,7.8,3.7,2360,,,,17.96,0,71400
USGS,7124000,2/16/2003,68,9.8,1.6,2380,,,,17.97,0,71500
USGS,7124000,2/17/2003,65,11.4,2.9,2440,,,,17.98,0,71600
USGS,7124000,2/18/2003,66,8.2,5.4,2420,,,,17.99,0,71800
USGS,7124000,2/19/2003,82,10.5,4.1,2290,,,,18,0,71900
USGS,7124000,2/20/2003,86,11.1,3.2,2240,,,,18.01,0,72000
USGS,7124000,2/21/2003,77,11.1,3.6,2300,,,,18.02,0,72100
USGS,7124000,2/22/2003,67,10.8,3.9,2420,,,,18.03,0,72200
USGS,7124000,2/23/2003,63,8.3,0,2460,,,,18.04,0,72300
USGS,7124000,2/24/2003,62,0.9,0,2560,,,,18.05,0,72400
USGS,7124000,2/25/2003,60,2,0,2670,,,,18.06,0,72600
USGS,7124000,2/26/2003,62,5.2,0,2530,,,,18.07,0,72700
USGS,7124000,2/27/2003,65,10,0.8,2460,,,,18.08,0,72800
USGS,7124000,2/28/2003,91,5.1,1.6,2210,,,,18.09,0,72900
USGS,7124000,3/1/2003,80,10.7,2.2,2290,,,,18.1,0,73000
USGS,7124000,3/2/2003,73,11.1,3,2350,,,,18.11,0,73100
USGS,7124000,3/3/2003,69,12.6,2.2,2410,,,,18.12,0,73200
USGS,7124000,3/4/2003,67,6.2,0,2430,,,,18.13,0,73300
USGS,7124000,3/5/2003,65,8.1,0,2470,,,,18.14,0,73500
USGS,7124000,3/6/2003,64,12,0.8,2470,,,,18.15,0,73600
USGS,7124000,3/7/2003,77,14.5,3.1,2400,,,,18.16,0,73700
USGS,7124000,3/8/2003,83,15.8,4.8,2340,,,,18.17,0,73800
USGS,7124000,3/9/2003,84,13.6,5.1,2320,,,,18.18,0,73900
USGS,7124000,3/10/2003,83,14.2,3.7,2310,,,,18.19,0,74000
USGS,7124000,3/11/2003,84,16.1,4.7,2330,,,,18.2,0,74100
USGS,7124000,3/12/2003,83,16.6,6.6,2350,,,,18.21,0,74300
USGS,7124000,3/13/2003,81,18.3,7.3,2360,,,,18.22,0,74400
USGS,7124000,3/14/2003,78,19.5,8,2400,,,,18.23,0,74500
USGS,7124000,3/15/2003,67,19.6,10.3,2630,,,,18.24,0,74600
USGS,7124000,3/16/2003,35,16.9,7.8,3020,,,,18.25,0,74700
USGS,7124000,3/17/2003,46,17.2,7.8,2690,,,,18.26,0,74800
USGS,7124000,3/18/2003,30,14.6,7.9,3070,,,,18.27,0,74900
USGS,7124000,3/19/2003,30,7.9,6.2,3030,,,,18.28,0,75100
USGS,7124000,3/20/2003,27,13.4,5.5,3150,,,,18.29,0,75200
USGS,7124000,3/21/2003,26,10.1,7.1,3180,,,,18.3,0,75300
USGS,7124000,3/22/2003,24,19.1,5.4,3200,,,,18.31,0,75400
USGS,7124000,3/23/2003,23,20.3,6.6,3220,,,,18.32,0,75500
USGS,7124000,3/24/2003,21,20.4,7.8,3210,,,,18.33,0,75600
USGS,7124000,3/25/2003,20,20.5,8.6,3200,,,,18.34,0,75800
USGS,7124000,3/26/2003,18,19,7.2,3230,,,,18.35,0,75900
USGS,7124000,3/27/2003,17,13.6,3.9,3250,,,,18.36,0,76000
USGS,7124000,3/28/2003,17,13.5,3.1,3260,,,,18.37,0,76100
USGS,7124000,3/29/2003,16,17.2,2.5,3260,,,,18.38,0,76200
USGS,7124000,3/30/2003,16,18.8,4,3260,,,,18.39,0,76300
USGS,7124000,3/31/2003,16,20.8,6,3260,,,,18.4,0,76500
USGS,7124000,4/1/2003,15,23.3,7.3,3260,,,,18.41,0,76600
USGS,7124000,4/2/2003,15,21.7,8.2,3280,,,,18.42,0,76700
USGS,7124000,4/3/2003,14,19.7,7.1,3320,,,,18.43,0,76800
USGS,7124000,4/4/2003,13,21.1,6.4,3300,,,,18.44,0,76900
USGS,7124000,4/5/2003,13,17.1,4.6,3290,,,,18.45,0,77000
USGS,7124000,4/6/2003,15,16.2,3.7,3250,,,,18.46,0,77200
USGS,7124000,4/7/2003,14,11.7,5.7,3280,,,,18.47,0,77300
USGS,7124000,4/8/2003,15,20.5,3.1,3280,,,,18.48,0,77400
USGS,7124000,4/9/2003,15,23.3,5.2,3300,,,,18.49,0,77500
USGS,7124000,4/10/2003,14,23.9,7.2,3310,,,,18.5,0,77600
USGS,7124000,4/11/2003,14,24.1,7.6,3300,,,,18.51,0,77700
USGS,7124000,4/12/2003,15,24.5,8.5,3330,,,,18.52,0,77900
USGS,7124000,4/13/2003,14,25.1,9.6,3340,,,,18.53,0,78000
USGS,7124000,4/14/2003,14,24.5,9,3340,,,,18.54,0,78100
USGS,7124000,4/15/2003,14,22.2,10.9,3310,,,,18.55,0,78200
USGS,7124000,4/16/2003,14,22.4,8.7,3310,,,,18.56,0,78300
USGS,7124000,4/17/2003,14,23.5,8.6,3340,,,,18.57,0,78500
USGS,7124000,4/18/2003,13,24.2,8,3340,,,,18.58,0,78600
USGS,7124000,4/19/2003,15,12.8,8.2,3290,,,,18.59,0,78700
USGS,7124000,4/20/2003,15,20.5,6.4,3310,,,,18.6,0,78800
USGS,7124000,4/21/2003,15,22.1,9.2,3350,,,,18.61,0,78900
USGS,7124000,4/22/2003,14,22.4,10.2,3340,,,,18.62,0,79000
USGS,7124000,4/23/2003,16,17,10.4,3290,,,,18.63,0,79200
USGS,7124000,4/24/2003,25,17.4,8,2790,,,,18.64,0,79300
USGS,7124000,4/25/2003,15,24,8.1,3330,,,,18.65,0,79400
USGS,7124000,4/26/2003,15,26.1,8.9,3350,,,,18.66,0,79500
USGS,7124000,4/27/2003,14,24,11.3,3330,,,,18.67,0,79600
USGS,7124000,4/28/2003,14,24.5,13.1,3280,,,,18.68,0,79800
USGS,7124000,4/29/2003,14,27.3,11.2,3230,,,,18.69,0,79900
USGS,7124000,4/30/2003,12,25.9,13.3,3210,,,,18.7,0,80000
USGS,7124000,5/1/2003,12,23.5,11.4,3210,,,,18.71,0,80100
USGS,7124000,5/2/2003,13,23.1,11.9,3160,,,,18.72,0,80200
USGS,7124000,5/3/2003,12,25.2,11.9,3190,,,,18.73,0,80300
USGS,7124000,5/4/2003,11,22.1,10.1,3190,,,,18.74,0,80500
USGS,7124000,5/5/2003,11,27.1,9.6,3170,,,,18.75,0,80600
USGS,7124000,5/6/2003,12,24.9,11.8,3160,,,,18.76,0,80700
USGS,7124000,5/7/2003,12,25.7,11.3,3180,,,,18.77,0,80800
USGS,7124000,5/8/2003,11,22.9,12.3,3190,,,,18.78,0,80900
USGS,7124000,5/9/2003,11,24.2,9.7,3180,,,,18.79,0,81100
USGS,7124000,5/10/2003,11,19.9,10.8,3160,,,,18.8,0,81200
USGS,7124000,5/11/2003,11,25.9,8.7,3090,,,,18.81,0,81300
USGS,7124000,5/12/2003,11,27.3,10,2970,,,,18.82,0,81400
USGS,7124000,5/13/2003,14,23.1,11.8,3000,,,,18.83,0,81500
USGS,7124000,5/14/2003,11,28.6,11.1,2880,,,,18.84,0,81600
USGS,7124000,5/15/2003,19,25.5,14.6,2980,,,,18.85,0,81800
USGS,7124000,5/16/2003,21,26.9,14.5,2930,,,,18.86,0,81900
USGS,7124000,5/17/2003,18,29.3,14.3,3030,,,,18.87,0,82000
USGS,7124000,5/18/2003,15,25.4,15.5,3040,,,,18.88,0,82100
USGS,7124000,5/19/2003,17,23.6,14.7,2970,,,,18.89,0,82200
USGS,7124000,5/20/2003,24,24.6,13.1,2660,,,,18.9,0,82300
USGS,7124000,5/21/2003,16,28.3,11.4,2990,,,,18.91,0,82500
USGS,7124000,5/22/2003,14,30.4,13.7,3060,,,,18.92,0,82600
USGS,7124000,5/23/2003,17,29.6,15.6,3010,,,,18.93,0,82700
USGS,7124000,5/24/2003,20,29.6,16.5,2760,,,,18.94,0,82800
USGS,7124000,5/25/2003,20,25.5,16.3,2670,,,,18.95,0,82900
USGS,7124000,5/26/2003,27,29.3,16,2380,,,,18.96,0,83100
USGS,7124000,5/27/2003,51,NA,NA,NA,,,,18.97,0,83200
USGS,7124000,5/28/2003,41,NA,NA,NA,,,,18.98,0,83300
USGS,7124000,5/29/2003,82,32.5,21.2,1280,,,,18.99,0,83400
USGS,7124000,5/30/2003,139,31.2,21.7,1110,,,,19,0,83500
USGS,7124000,5/31/2003,251,26,21.9,1000,,,,19.01,0,83700
USGS,7124000,6/1/2003,505,24.8,20.9,931,,,,19.02,0,83800
USGS,7124000,6/2/2003,437,25.9,19.8,886,,,,19.03,0,83900
