# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,,,
#,,,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,,,
#,,,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,,,
# retrieved: 2012-01-11 22:35:13 EST       (caww02),,,,,,,,,,
#,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,
"#    USGS 07130500 ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,
#,,,,,,,,,,
# Data provided for site 07130500,,,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,
"#    15   00010     00001     Temperature, water, degrees Celsius (Maximum)",,,,,,,,,,
"#    15   00010     00002     Temperature, water, degrees Celsius (Minimum)",,,,,,,,,,
"#    16   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,,,
#,,,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,,,
#     Eqp  Equipment malfunction  ,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,,,
# ,,,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,15_00010_00001,15_00010_00001_cd,15_00010_00002,15_00010_00002_cd,16_00095_00003,16_00095_00003_cd
USGS,7130500,12/31/2002,1.4,A,3.4,A,1.6,A,2560,A
USGS,7130500,1/1/2003,1.3,A,3.4,A,2.3,A,2570,A
USGS,7130500,1/2/2003,1.3,A,3.9,A,2.4,A,2570,A
USGS,7130500,1/3/2003,1.3,A,3.9,A,2.4,A,2570,A
USGS,7130500,1/4/2003,1.3,A,4.3,A,3.1,A,2570,A
USGS,7130500,1/5/2003,1.3,A,4.4,A,2.6,A,2550,A
USGS,7130500,1/6/2003,1.3,A,5.2,A,3.6,A,2550,A
USGS,7130500,1/7/2003,1.3,A,5.6,A,2.9,A,2540,A
USGS,7130500,1/8/2003,1.4,A,6.1,A,3,A,2540,A
USGS,7130500,1/9/2003,1.2,A,5.2,A,3.7,A,2560,A
USGS,7130500,1/10/2003,1.2,A,4.2,A,2.7,A,2570,A
USGS,7130500,1/11/2003,1.2,A,3.8,A,2,A,2580,A
USGS,7130500,1/12/2003,1.2,A,4.7,A,2.6,A,2580,A
USGS,7130500,1/13/2003,1.2,A,5.1,A,2.8,A,2580,A
USGS,7130500,1/14/2003,1.2,A,4.5,A,2.8,A,2570,A
USGS,7130500,1/15/2003,1.2,A,4.4,A,2.7,A,2570,A
USGS,7130500,1/16/2003,1.2,A,3.3,A,0.8,A,2570,A
USGS,7130500,1/17/2003,1.2,A,4.3,A,2.8,A,2570,A
USGS,7130500,1/18/2003,1.2,A,3.5,A,1,A,2560,A
USGS,7130500,1/19/2003,1.2,A,5.4,A,1.1,A,2570,A
USGS,7130500,1/20/2003,1.2,A,5.2,A,2.2,A,2570,A
USGS,7130500,1/21/2003,1.2,A,3.8,A,1.1,A,2560,A
USGS,7130500,1/22/2003,1.2,A,2.6,A,1.7,A,2580,A
USGS,7130500,1/23/2003,1.2,A,2.5,A,1.4,A,2590,A
USGS,7130500,1/24/2003,1.2,A,3.2,A,1.5,A,2580,A
USGS,7130500,1/25/2003,1.2,A,4.1,A,2,A,2560,A
USGS,7130500,1/26/2003,1.2,A,4.4,A,2,A,2530,A
USGS,7130500,1/27/2003,1.2,A,4.8,A,3.5,A,2550,A
USGS,7130500,1/28/2003,1.3,A,5.3,A,3.4,A,2530,A
USGS,7130500,1/29/2003,1.4,A,6,A,2.3,A,2530,A
USGS,7130500,1/30/2003,1.4,A,5.3,A,3.3,A,2550,A
USGS,7130500,1/31/2003,1.4,A,6.4,A,3,A,2560,A
USGS,7130500,2/1/2003,1.4,A,8.9,A,4.4,A,2560,A
USGS,7130500,2/2/2003,1.4,A,7.4,A,4.9,A,2550,A
USGS,7130500,2/3/2003,1.4,A,6,A,3.6,A,2530,A
USGS,7130500,2/4/2003,1.4,A,5.6,A,2.7,A,2520,A
USGS,7130500,2/5/2003,1.3,A,5.1,A,3.5,A,2540,A
USGS,7130500,2/6/2003,1.2,A,4.7,A,2.2,A,2520,A
USGS,7130500,2/7/2003,1.3,A,4.1,A,1.7,A,2540,A
USGS,7130500,2/8/2003,1.3,A,3.8,A,1.5,A,2560,A
USGS,7130500,2/9/2003,1.3,A,4.1,A,2.2,A,2540,A
USGS,7130500,2/10/2003,1.3,A,4.8,A,2.2,A,2540,A
USGS,7130500,2/11/2003,1.3,A,4.8,A,2,A,2510,A
USGS,7130500,2/12/2003,1.3,A,5.8,A,2.2,A,2520,A
USGS,7130500,2/13/2003,1.4,A,5.6,A,3.6,A,2500,A
USGS,7130500,2/14/2003,1.4,A,6.2,A,3.7,A,2520,A
USGS,7130500,2/15/2003,1.4,A,5.4,A,4.4,A,2520,A
USGS,7130500,2/16/2003,1.4,A,6.6,A,3.6,A,2530,A
USGS,7130500,2/17/2003,1.4,A,8.8,A,4.4,A,2530,A
USGS,7130500,2/18/2003,1.3,A,6.7,A,5.5,A,2510,A
USGS,7130500,2/19/2003,1.2,A,8.1,A,5,A,2490,A
USGS,7130500,2/20/2003,1.2,A,9.5,A,4.8,A,2490,A
USGS,7130500,2/21/2003,1.2,A,8,A,4.2,A,2480,A
USGS,7130500,2/22/2003,1.2,A,10.3,A,5.3,A,2480,A
USGS,7130500,2/23/2003,1.1,A,6.3,A,3.8,A,2460,A
USGS,7130500,2/24/2003,1.1,A,3.8,A,1.4,A,2460,A
USGS,7130500,2/25/2003,1.1,A,2.8,A,0.6,A,2500,A
USGS,7130500,2/26/2003,1.2,A,4.3,A,2,A,2490,A
USGS,7130500,2/27/2003,1.2,A,6.4,A,2.9,A,2440,A
USGS,7130500,2/28/2003,1.2,A,4.5,A,3.4,A,2450,A
USGS,7130500,3/1/2003,1.2,A,7.6,A,3.4,A,2470,A
USGS,7130500,3/2/2003,1.2,A,7.8,A,4.5,A,2480,A
USGS,7130500,3/3/2003,1.2,A,7.6,A,3.7,A,2490,A
USGS,7130500,3/4/2003,1.1,A,6.8,A,2.9,A,2480,A
USGS,7130500,3/5/2003,1.2,A,6.1,A,1.1,A,2480,A
USGS,7130500,3/6/2003,1.2,A,7.6,A,2.8,A,2500,A
USGS,7130500,3/7/2003,1.2,A,11.1,A,4.1,A,2510,A
USGS,7130500,3/8/2003,1.2,A,13.1,A,5.3,A,2510,A
USGS,7130500,3/9/2003,1.1,A,8.4,A,5.6,A,2510,A
USGS,7130500,3/10/2003,1.1,A,9.7,A,5.5,A,2520,A
USGS,7130500,3/11/2003,1.2,A,13.8,A,6,A,2520,A
USGS,7130500,3/12/2003,1.2,A,12.2,A,7,A,2510,A
USGS,7130500,3/13/2003,1.1,A,13.7,A,7.6,A,2500,A
USGS,7130500,3/14/2003,1.5,A,15.1,A,8.4,A,2490,A
USGS,7130500,3/15/2003,1.4,A,16.1,A,8.5,A,2480,A
USGS,7130500,3/16/2003,1.3,A,14.6,A,9.8,A,2470,A
USGS,7130500,3/17/2003,1.3,A,13.2,A,9.6,A,2480,A
USGS,7130500,3/18/2003,1.3,A,12.4,A,10.2,A,2480,A
USGS,7130500,3/19/2003,1.4,A,11.2,A,8.3,A,2450,A
USGS,7130500,3/20/2003,1.3,A,10.4,A,7.4,A,2480,A
USGS,7130500,3/21/2003,1.3,A,9.7,A,8.7,A,2480,A
USGS,7130500,3/22/2003,1.3,A,15,A,7.7,A,2500,A
USGS,7130500,3/23/2003,1.3,A,16,A,9,A,2500,A
USGS,7130500,3/24/2003,1.3,A,14.8,A,10.2,A,2510,A
USGS,7130500,3/25/2003,1.3,A,17.5,A,11.2,A,2500,A
USGS,7130500,3/26/2003,1.3,A,16.3,A,11,A,2500,A
USGS,7130500,3/27/2003,1.2,A,11.8,A,9,A,2510,A
USGS,7130500,3/28/2003,1.1,A,9.8,A,7,A,2510,A
USGS,7130500,3/29/2003,1.2,A,11.8,A,6.7,A,2520,A
USGS,7130500,3/30/2003,1.2,A,13.8,A,7.3,A,2530,A
USGS,7130500,3/31/2003,1.2,A,15.9,A,8.8,A,,
USGS,7130500,4/1/2003,1.3,A,19.5,A,10,A,2510,A
USGS,7130500,4/2/2003,1.2,A,16.2,A,11.5,A,2490,A
USGS,7130500,4/3/2003,1.2,A,15.9,A,10.3,A,2510,A
USGS,7130500,4/4/2003,1.3,A,18.4,A,11,A,2500,A
USGS,7130500,4/5/2003,1.2,A,12.8,A,10.5,A,2490,A
USGS,7130500,4/6/2003,1.3,A,12,A,8.8,A,2480,A
USGS,7130500,4/7/2003,1.2,A,11,A,9.3,A,2470,A
USGS,7130500,4/8/2003,1.3,A,16.2,A,8.4,A,2470,A
USGS,7130500,4/9/2003,1.3,A,18.3,A,9.2,A,2480,A
USGS,7130500,4/10/2003,1.3,A,17.1,A,10.5,A,2470,A
USGS,7130500,4/11/2003,18,A,14.9,A,10.9,A,2510,A
USGS,7130500,4/12/2003,31,A,12.5,A,10.1,A,2680,A
USGS,7130500,4/13/2003,31,A,12.8,A,10,A,2770,A
USGS,7130500,4/14/2003,54,A,12,A,10.1,A,2840,A
USGS,7130500,4/15/2003,193,A,13.5,A,10,A,,
USGS,7130500,4/16/2003,243,A,13.5,A,12.2,A,,
USGS,7130500,4/17/2003,181,A,13.8,A,12.3,A,,
USGS,7130500,4/18/2003,167,A,14,A,12.3,A,,
USGS,7130500,4/19/2003,177,A,12.7,A,12.1,A,,
USGS,7130500,4/20/2003,176,A,13.1,A,11.8,A,,
USGS,7130500,4/21/2003,176,A,13.8,A,12.3,A,,
USGS,7130500,4/22/2003,175,A,13.6,A,12.5,A,,
USGS,7130500,4/23/2003,175,A,13.7,A,12.6,A,,
USGS,7130500,4/24/2003,172,A,12.8,A,12,A,,
USGS,7130500,4/25/2003,173,A,13.3,A,11.9,A,,
USGS,7130500,4/26/2003,174,A,13.2,A,11.7,A,,
USGS,7130500,4/27/2003,173,A,13.9,A,11.7,A,,
USGS,7130500,4/28/2003,174,A,13.6,A,12.4,A,2820,A
USGS,7130500,4/29/2003,174,A,14.4,A,12.4,A,2830,A
USGS,7130500,4/30/2003,180,A,14.3,A,13,A,2840,A
USGS,7130500,5/1/2003,184,A,14.7,A,13,A,2850,A
USGS,7130500,5/2/2003,144,A,14.8,A,13.4,A,2830,A
USGS,7130500,5/3/2003,111,A,15,A,13.7,A,2820,A
USGS,7130500,5/4/2003,110,A,15.3,A,13.7,A,2820,A
USGS,7130500,5/5/2003,242,A,15.3,A,14.1,A,2810,A
USGS,7130500,5/6/2003,354,A,15.3,A,14.4,A,2810,A
USGS,7130500,5/7/2003,311,A,15.6,A,14.3,A,2810,A
USGS,7130500,5/8/2003,271,A,16.2,A,14.9,A,2810,A
USGS,7130500,5/9/2003,285,A,16,A,15,A,2810,A
USGS,7130500,5/10/2003,295,A,15.8,A,15.1,A,2800,A
USGS,7130500,5/11/2003,295,A,15.9,A,14.9,A,2800,A
USGS,7130500,5/12/2003,294,A,15.6,A,14.5,A,2800,A
USGS,7130500,5/13/2003,293,A,15.3,A,14.3,A,2790,A
USGS,7130500,5/14/2003,293,A,16.1,A,14.5,A,2790,A
USGS,7130500,5/15/2003,296,A,16.1,A,14.8,A,2790,A
USGS,7130500,5/16/2003,292,A,16.3,A,15.3,A,2790,A
USGS,7130500,5/17/2003,96,A,18.8,A,15.5,A,2810,A
USGS,7130500,5/18/2003,24,A,18.5,A,16.1,A,2810,A
USGS,7130500,5/19/2003,31,A,18,A,16.1,A,2820,A
USGS,7130500,5/20/2003,45,A,18.2,A,16.1,A,2820,A
USGS,7130500,5/21/2003,45,A,18.9,A,15.7,A,2830,A
USGS,7130500,5/22/2003,35,A,20.1,A,16.2,A,2840,A
USGS,7130500,5/23/2003,25,A,19.6,A,16.6,A,2840,A
USGS,7130500,5/24/2003,31,A,20,A,17.2,A,2850,A
USGS,7130500,5/25/2003,31,A,18.8,A,17.2,A,2840,A
USGS,7130500,5/26/2003,32,A,19.3,A,17,A,2850,A
USGS,7130500,5/27/2003,294,A,18.7,A,17.3,A,2850,A
USGS,7130500,5/28/2003,494,A,19.1,A,18,A,2850,A
USGS,7130500,5/29/2003,527,A,20.4,A,18.2,A,2840,A
USGS,7130500,5/30/2003,543,A,20.7,A,18.8,A,2820,A
USGS,7130500,5/31/2003,541,A,21.1,A,20.4,A,2810,A
USGS,7130500,6/1/2003,541,A,22,A,20.8,A,2770,A
USGS,7130500,6/2/2003,656,A,22.3,A,21.4,A,2840,A
USGS,7130500,6/3/2003,815,A,21.5,A,21,A,2820,A
USGS,7130500,6/4/2003,815,A,21.1,A,20.7,A,2810,A
USGS,7130500,6/5/2003,787,A,20.7,A,20.1,A,2750,A
USGS,7130500,6/6/2003,790,A,20.1,A,19.4,A,2690,A
USGS,7130500,6/7/2003,792,A,19.5,A,18.6,A,2630,A
USGS,7130500,6/8/2003,791,A,19.8,A,19.2,A,2610,A
USGS,7130500,6/9/2003,549,A,19.9,A,19,A,2550,A
USGS,7130500,6/10/2003,454,A,19.7,A,18.9,A,2530,A
USGS,7130500,6/11/2003,459,A,20.3,A,19.4,A,2420,A
USGS,7130500,6/12/2003,461,A,20.6,A,19.5,A,2370,A
USGS,7130500,6/13/2003,462,A,20.6,A,19.8,A,2330,A
USGS,7130500,6/14/2003,464,A,20.7,A,20,A,2290,A
USGS,7130500,6/15/2003,467,A,21.2,A,20.1,A,2260,A
USGS,7130500,6/16/2003,618,A,21,A,20.2,A,2260,A
USGS,7130500,6/17/2003,780,A,21.7,A,20.5,A,2240,A
USGS,7130500,6/18/2003,860,A,22.5,A,21,A,2170,A
USGS,7130500,6/19/2003,910,A,21.9,A,21.6,A,2160,A
USGS,7130500,6/20/2003,634,A,23.1,A,21.7,A,2160,A
USGS,7130500,6/21/2003,460,A,23.2,A,22.3,A,2040,A
USGS,7130500,6/22/2003,462,A,22.8,A,21.8,A,1880,A
USGS,7130500,6/23/2003,516,A,22.2,A,21.6,A,1840,A
USGS,7130500,6/24/2003,575,A,22.2,A,21.5,A,1780,A
USGS,7130500,6/25/2003,574,A,21.9,A,20.5,A,1740,A
USGS,7130500,6/26/2003,503,A,21.3,A,20.4,A,1750,A
USGS,7130500,6/27/2003,446,A,21.1,A,20.3,A,1760,A
USGS,7130500,6/28/2003,447,A,21.2,A,20.3,A,1760,A
USGS,7130500,6/29/2003,446,A,21.4,A,20.3,A,1760,A
USGS,7130500,6/30/2003,652,A,21.5,A,20.6,A,1750,A
USGS,7130500,7/1/2003,862,A,22.1,A,21.3,A,1740,A
USGS,7130500,7/2/2003,650,A,23,A,21.6,A,1730,A
USGS,7130500,7/3/2003,383,A,22.8,A,21.8,A,1740,A
USGS,7130500,7/4/2003,319,A,24.8,A,21.8,A,1640,A
USGS,7130500,7/5/2003,282,A,24.6,A,22.9,A,1620,A
USGS,7130500,7/6/2003,252,A,25.1,A,23.4,A,1590,A
USGS,7130500,7/7/2003,236,A,24.9,A,23.8,A,1590,A
USGS,7130500,7/8/2003,210,A,25.5,A,23.5,A,1580,A
USGS,7130500,7/9/2003,173,A,25.2,A,23.2,A,1570,A
USGS,7130500,7/10/2003,118,A,25.6,A,23.6,A,1550,A
USGS,7130500,7/11/2003,79,A,25.7,A,23.4,A,1560,A
USGS,7130500,7/12/2003,69,A,25.2,A,23.1,A,1570,A
USGS,7130500,7/13/2003,69,A,25.7,A,23.6,A,1580,A
USGS,7130500,7/14/2003,68,A,25.3,A,23.3,A,1590,A
USGS,7130500,7/15/2003,67,A,25.2,A,23.4,A,1590,A
USGS,7130500,7/16/2003,66,A,25.3,A,23.5,A,1600,A
USGS,7130500,7/17/2003,57,A,25.8,A,23.3,A,1600,A
USGS,7130500,7/18/2003,43,A,26.5,A,23.5,A,1610,A
USGS,7130500,7/19/2003,37,A,26.1,A,23.5,A,1620,A
USGS,7130500,7/20/2003,38,A,26.6,A,23.7,A,1630,A
USGS,7130500,7/21/2003,43,A,26.3,A,23.6,A,1630,A
USGS,7130500,7/22/2003,49,A,25.8,A,23.6,A,1630,A
USGS,7130500,7/23/2003,49,A,25.9,A,23.6,A,1630,A
USGS,7130500,7/24/2003,50,A,25.8,A,23.6,A,1630,A
USGS,7130500,7/25/2003,50,A,25.6,A,23.4,A,1630,A
USGS,7130500,7/26/2003,50,A,25.6,A,23.2,A,1630,A
USGS,7130500,7/27/2003,50,A,24.6,A,23.3,A,1640,A
USGS,7130500,7/28/2003,60,A,24.8,A,23.6,A,1640,A
USGS,7130500,7/29/2003,72,A,25.6,A,23.8,A,1640,A
USGS,7130500,7/30/2003,74,A,25.9,A,23.8,A,1640,A
USGS,7130500,7/31/2003,74,A,25.8,A,23.9,A,1640,A
USGS,7130500,8/1/2003,199,A,25,A,23.6,A,1650,A
USGS,7130500,8/2/2003,77,A,25.4,A,23.6,A,1660,A
USGS,7130500,8/3/2003,77,A,25.3,A,23.6,A,1660,A
USGS,7130500,8/4/2003,77,A,25.6,A,23.5,A,1660,A
USGS,7130500,8/5/2003,76,A,26,A,23.7,A,1660,A
USGS,7130500,8/6/2003,86,A,25.5,A,23.9,A,1660,A
USGS,7130500,8/7/2003,94,A,25.7,A,23.7,A,1670,A
USGS,7130500,8/8/2003,68,A,26.3,A,24,A,1670,A
USGS,7130500,8/9/2003,44,A,26.3,A,24,A,1680,A
USGS,7130500,8/10/2003,44,A,26.6,A,23.8,A,1680,A
USGS,7130500,8/11/2003,58,A,25.8,A,23.8,A,1670,A
USGS,7130500,8/12/2003,99,A,25.3,A,23.8,A,1640,A
USGS,7130500,8/13/2003,124,A,25.1,A,23.7,A,1620,A
USGS,7130500,8/14/2003,102,A,24.8,A,23.6,A,1590,A
USGS,7130500,8/15/2003,62,A,24.4,A,22.6,A,1570,A
USGS,7130500,8/16/2003,42,A,23.6,A,21.6,A,1580,A
USGS,7130500,8/17/2003,41,A,23.5,A,21.1,A,1600,A
USGS,7130500,8/18/2003,38,A,24.2,A,21.6,A,1610,A
USGS,7130500,8/19/2003,33,A,25.1,A,22.1,A,1640,A
USGS,7130500,8/20/2003,33,A,25.4,A,22.1,A,1670,A
USGS,7130500,8/21/2003,32,A,25,A,22.1,A,1680,A
USGS,7130500,8/22/2003,32,A,24.4,A,21.9,A,1700,A
USGS,7130500,8/23/2003,31,A,24,A,21.9,A,1710,A
USGS,7130500,8/24/2003,31,A,24.4,A,21.8,A,1720,A
USGS,7130500,8/25/2003,26,A,26.4,A,21.8,A,1730,A
USGS,7130500,8/26/2003,18,A,25.3,A,22.5,A,1740,A
USGS,7130500,8/27/2003,19,A,26.2,A,22.5,A,1750,A
USGS,7130500,8/28/2003,22,A,24.2,A,22.3,A,1750,A
USGS,7130500,8/29/2003,25,A,23.5,A,22.4,A,1750,A
USGS,7130500,8/30/2003,25,A,22.7,A,21.9,A,1750,A
USGS,7130500,8/31/2003,25,A,22.6,A,21.6,A,1760,A
USGS,7130500,9/1/2003,25,A,23.7,A,21.1,A,1760,A
USGS,7130500,9/2/2003,25,A,23.9,A,21.1,A,1770,A
USGS,7130500,9/3/2003,25,A,22.2,A,20.8,A,1770,A
USGS,7130500,9/4/2003,26,A,22.8,A,20.5,A,1780,A
USGS,7130500,9/5/2003,25,A,23.4,A,20,A,1780,A
USGS,7130500,9/6/2003,24,A,22.1,A,20.2,A,1790,A
USGS,7130500,9/7/2003,24,A,21.2,A,20.2,A,1780,A
USGS,7130500,9/8/2003,31,A,22.1,A,20,A,1780,A
USGS,7130500,9/9/2003,38,A,22.4,A,20.6,A,1770,A
USGS,7130500,9/10/2003,69,A,21.9,A,20.4,A,1750,A
USGS,7130500,9/11/2003,102,A,21.5,A,20.4,A,1710,A
USGS,7130500,9/12/2003,65,A,21.9,A,20,A,1690,A
USGS,7130500,9/13/2003,32,A,20.2,A,18.3,A,1680,A
USGS,7130500,9/14/2003,34,A,20.1,A,17.5,A,1670,A
USGS,7130500,9/15/2003,27,A,20.3,A,16.8,A,1670,A
USGS,7130500,9/16/2003,21,A,19.9,A,16.8,A,1680,A
USGS,7130500,9/17/2003,20,A,19.3,A,16.6,A,1680,A
USGS,7130500,9/18/2003,21,A,18.6,A,16.1,A,1680,A
USGS,7130500,9/19/2003,21,A,19.1,A,15.6,A,1670,A
USGS,7130500,9/20/2003,22,A,17.7,A,15.7,A,1670,A
USGS,7130500,9/21/2003,21,A,19.1,A,15.7,A,1670,A
USGS,7130500,9/22/2003,50,A,17.5,A,15.8,A,1670,A
USGS,7130500,9/23/2003,80,A,17.4,A,15.8,A,1670,A
USGS,7130500,9/24/2003,82,A,17.5,A,15.6,A,1670,A
USGS,7130500,9/25/2003,83,A,18,A,16.3,A,1670,A
USGS,7130500,9/26/2003,87,A,18.3,A,16.5,A,1670,A
USGS,7130500,9/27/2003,91,A,18.4,A,16.9,A,1670,A
USGS,7130500,9/28/2003,91,A,18,A,16.6,A,1670,A
USGS,7130500,9/29/2003,87,A,17.8,A,16.3,A,1660,A
USGS,7130500,9/30/2003,49,A,16.4,A,15.3,A,1650,A
USGS,7130500,10/1/2003,21,A,17.3,A,15,A,1700,A
USGS,7130500,10/2/2003,13,A,17.9,A,15.1,A,1750,A
USGS,7130500,10/3/2003,11,A,17.8,A,14.9,A,1810,A
USGS,7130500,10/4/2003,16,A,16.7,A,15.3,A,1840,A
USGS,7130500,10/5/2003,15,A,17.9,A,14.7,A,1850,A
USGS,7130500,10/6/2003,16,A,18.6,A,15,A,1850,A
USGS,7130500,10/7/2003,26,A,16.8,A,15,A,1850,A
USGS,7130500,10/8/2003,35,A,17.2,A,15.3,A,1860,A
USGS,7130500,10/9/2003,42,A,17,A,14.8,A,1870,A
USGS,7130500,10/10/2003,48,A,17.7,A,15.2,A,1860,A
USGS,7130500,10/11/2003,47,A,17.7,A,16,A,1840,A
USGS,7130500,10/12/2003,47,A,17.2,A,15,A,1830,A
USGS,7130500,10/13/2003,47,A,16.4,A,14.8,A,1830,A
USGS,7130500,10/14/2003,42,A,16.1,A,14.2,A,1850,A
USGS,7130500,10/15/2003,36,A,15.8,A,13.6,A,1850,A
USGS,7130500,10/16/2003,32,A,15.4,A,13.3,A,1850,A
USGS,7130500,10/17/2003,28,A,15.2,A,13,A,1850,A
USGS,7130500,10/18/2003,29,A,15.7,A,13.2,A,1860,A
USGS,7130500,10/19/2003,29,A,15.6,A,13.4,A,1860,A
USGS,7130500,10/20/2003,28,A,15.5,A,13.1,A,1860,A
USGS,7130500,10/21/2003,28,A,15.5,A,13.2,A,1860,A
USGS,7130500,10/22/2003,29,A,16,A,13.6,A,1870,A
USGS,7130500,10/23/2003,29,A,15.9,A,13.7,A,1870,A
USGS,7130500,10/24/2003,29,A,15.1,A,13.5,A,1880,A
USGS,7130500,10/25/2003,28,A,14.2,A,12.8,A,1870,A
USGS,7130500,10/26/2003,28,A,13.8,A,12,A,1840,A
USGS,7130500,10/27/2003,28,A,13.6,A,12.1,A,1840,A
USGS,7130500,10/28/2003,28,A,13.5,A,12,A,1840,A
USGS,7130500,10/29/2003,28,A,13.8,A,11.8,A,1820,A
USGS,7130500,10/30/2003,25,A,12.7,A,11.4,A,1820,A
USGS,7130500,10/31/2003,15,A,11.4,A,10,A,1850,A
USGS,7130500,11/1/2003,1.5,A,14.4,A,8.8,A,1890,A
USGS,7130500,11/2/2003,1.2,A,12,A,10.2,A,1930,A
USGS,7130500,11/3/2003,1.3,A,10.2,A,9.5,A,1940,A
USGS,7130500,11/4/2003,1.3,A,11.8,A,9.3,A,1950,A
USGS,7130500,11/5/2003,1.2,A,10.1,A,8.9,A,1950,A
USGS,7130500,11/6/2003,1.2,A,9.3,A,8,A,1960,A
USGS,7130500,11/7/2003,1.2,A,10.9,A,7.6,A,1970,A
USGS,7130500,11/8/2003,1,A,9.5,A,8,A,1980,A
USGS,7130500,11/9/2003,1,A,10.5,A,7.8,A,1990,A
USGS,7130500,11/10/2003,0.95,A,11.9,A,7.8,A,2010,A
USGS,7130500,11/11/2003,0.88,A,10.8,A,8,A,2010,A
USGS,7130500,11/12/2003,0.82,A,8.6,A,7.4,A,2020,A
USGS,7130500,11/13/2003,0.96,A,8.2,A,7.1,A,2020,A
USGS,7130500,11/14/2003,0.99,A,9.9,A,6.9,A,2020,A
USGS,7130500,11/15/2003,0.95,A,10.3,A,6.3,A,2040,A
USGS,7130500,11/16/2003,0.93,A,9.6,A,6.3,A,2050,A
USGS,7130500,11/17/2003,0.9,A,8.2,A,7,A,2070,A
USGS,7130500,11/18/2003,0.86,A,7.5,A,5.3,A,2090,A
USGS,7130500,11/19/2003,0.77,A,9.2,A,4.8,A,2120,A
USGS,7130500,11/20/2003,0.81,A,8.3,A,5.8,A,2140,A
USGS,7130500,11/21/2003,0.79,A,8.1,A,6,A,2150,A
USGS,7130500,11/22/2003,0.84,A,6.4,A,2.7,A,2150,A
USGS,7130500,11/23/2003,0.77,A,4,A,0.8,A,2130,A
USGS,7130500,11/24/2003,0.77,A,4.1,A,2.1,A,2150,A
USGS,7130500,11/25/2003,0.78,A,4.7,A,2.5,A,2160,A
USGS,7130500,11/26/2003,0.77,A,4.6,A,2.4,A,2150,A
USGS,7130500,11/27/2003,0.75,A,5.2,A,2.1,A,2140,A
USGS,7130500,11/28/2003,0.73,A,4.9,A,2.8,A,2140,A
USGS,7130500,11/29/2003,0.78,A,5.5,A,2.4,A,2160,A
USGS,7130500,11/30/2003,0.83,A,5.3,A,3.2,A,2160,A
USGS,7130500,12/1/2003,0.78,A,5,A,3.7,A,2160,A
USGS,7130500,12/2/2003,0.78,A,5.1,A,3.1,A,2160,A
USGS,7130500,12/3/2003,0.75,A,6,A,2.8,A,2170,A
USGS,7130500,12/4/2003,0.68,A,4.8,A,2.2,A,2170,A
USGS,7130500,12/5/2003,0.72,A,4.6,A,2.5,A,2170,A
USGS,7130500,12/6/2003,0.73,A,4.1,A,2.9,A,2160,A
USGS,7130500,12/7/2003,0.78,A,5,A,2.6,A,2170,A
USGS,7130500,12/8/2003,0.8,A,5,A,3,A,2170,A
USGS,7130500,12/9/2003,0.75,A,4.3,A,1.9,A,2160,A
USGS,7130500,12/10/2003,0.75,A,2.8,A,0.9,A,2150,A
USGS,7130500,12/11/2003,0.67,A,3.5,A,2.1,A,2150,A
USGS,7130500,12/12/2003,0.58,A,3,A,2,A,2170,A
USGS,7130500,12/13/2003,0.67,A,3.4,A,1.8,A,2200,A
USGS,7130500,12/14/2003,0.77,A,3.8,A,1.6,A,2220,A
USGS,7130500,12/15/2003,0.75,A,3.4,A,2.1,A,2200,A
USGS,7130500,12/16/2003,0.67,A,3.2,A,1.2,A,2200,A
USGS,7130500,12/17/2003,0.71,A,3.5,A,1.1,A,2220,A
USGS,7130500,12/18/2003,0.66,A,3.4,A,2.1,A,2230,A
USGS,7130500,12/19/2003,0.49,A,4,A,2.2,A,2230,A
USGS,7130500,12/20/2003,0.61,A,3.2,A,1.6,A,2230,A
USGS,7130500,12/21/2003,0.67,A,3.8,A,2.1,A,2220,A
USGS,7130500,12/22/2003,0.62,A,4.2,A,2.4,A,2200,A
