DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,dg.0,p,et,RHmin,u2
2/16/2008,0.651287472,2.26,4.4,3.114853125,4.21,3.53,0.339802159,0.126293136,0,0,0.14360525,0.78139925,0,0.0028956,32.2285714,3.938850309
2/17/2008,0.622970625,2.26,4,3.114853125,4.21,3.66,0.339802159,0.127708978,0,0,0.13858875,0.77854175,0,0.0039116,25.4428571,5
2/18/2008,0.622970625,2.26,3.95,3.029902585,4.23,3.703333333,0.339802159,0.127708978,0,0,0.1359535,0.77384275,0,0.0051308,14.3857143,3.111496914
2/19/2008,0.594653778,2.26,5.15,3.001585739,4.22,3.806666667,0.339802159,0.127992147,0,0,0.13363575,0.7746365,0,0.0018288,8.5142857,2.243634259
2/20/2008,0.594653778,2.27,3.35,3.029902585,4.23,3.913333333,0.339802159,0.128275315,0,0,0.1339215,0.7740015,0,0.0015748,33.9571429,4.352816358
2/21/2008,0.594653778,2.27,2.55,3.058219432,4.24,4.013333333,0.311485312,0.131956505,0,0,0.13052425,0.772668,0,0.00381,36.0714286,1.404899691
2/22/2008,0.566336932,2.27,5.4,3.029902585,4.22,4.176666667,0.311485312,0.138186211,0,0,0.1294765,0.7732395,0,0.0027432,18.2428571,1.96566358
2/23/2008,0.594653778,2.27,5.65,3.058219432,4.21,4.393333333,0.311485312,0.140734728,0,0,0.13134975,0.7759065,0,0.0074676,39.0142857,3.045524691
2/24/2008,0.566336932,2.27,6.3,3.001585739,4.22,4.566666667,0.311485312,0.145265423,0,0,0.12665075,0.7745095,0,0.0042672,10.4571429,3.42496142
2/25/2008,0.566336932,2.27,6.2,3.058219432,4.22,4.713333333,0.311485312,0.147530771,0,0,0.12455525,0.77847825,0,0.0037084,32.3,6.304783951
2/26/2008,0.566336932,2.27,7.2,3.001585739,4.24,4.803333333,0.311485312,0.150079287,0,0,0.12550775,0.77320775,0,0.004064,20.1,3.177083333
2/27/2008,0.566336932,2.28,6.95,2.973268892,4.25,4.8,0.311485312,0.155459488,0,0,0.123698,0.77168375,0,0.0064008,17.2428571,2.25462963
2/28/2008,0.538020085,2.28,7.4,2.944952045,4.25,4.943333333,0.311485312,0.157724836,0,0,0.12131675,0.7727315,0,0.0053848,16.0571429,4.17804784
2/29/2008,0.566336932,2.28,9.35,2.944952045,4.25,5.173333333,0.311485312,0.166786226,0,0,0.1221105,0.771398,0,0.0097536,15.2857143,2.608796296
3/1/2008,0.538020085,2.28,9.5,2.888318352,4.25,5.443333333,0.311485312,0.1679189,0,0,0.12192,0.7729855,4.23E-05,0.0051308,4.3857143,3.16878858
3/2/2008,0.481386392,2.28,7.1,2.944952045,4.25,5.626666667,0.311485312,0.168485237,0,0,0.1049655,0.772795,0.000296333,0.004064,23.8,7.076388889
3/3/2008,0.368119006,2.28,5.4,3.001585739,4.24,5.673333333,0.311485312,0.168485237,0,0,0.081153,0.76514325,0,0.0056896,17.1285714,4.427469136
3/4/2008,0.396435852,2.27,6.15,2.916635199,4.26,5.73,0.283168466,0.154609982,0,0,0.0851535,0.757428,0,0.0029972,11.7428571,3.164351852
3/5/2008,0.368119006,2.28,5.9,2.803367812,4.25,5.756666667,0.254851619,0.116382239,0,0,0.081153,0.753364,0,0.002794,24.3571429,4.252121914
3/6/2008,0.424752699,2.28,6,2.746734119,4.23,5.883333333,0.254851619,0.091463414,0,0,0.0907415,0.74825225,8.47E-05,0.0016764,20.8571429,2.144675926
3/7/2008,0.424752699,2.28,5.65,2.746734119,4.23,6.003333333,0.254851619,0.091746583,0,0,0.09271,0.74831575,4.23E-05,0.0044196,45.7857143,1.98283179
3/8/2008,0.396435852,2.28,7.05,2.775050966,4.22,6.126666667,0.240693196,0.091746583,0,0,0.086106,0.752475,0,0.0038608,17.0428571,2.830246914
3/9/2008,0.424752699,2.29,8.35,2.746734119,4.21,6.276666667,0.240693196,0.09231292,0,0,0.089617826,0.752325913,0,0.004318,17.6428571,1.763310185
3/10/2008,0.396435852,2.3,9.15,2.746734119,4.22,6.433333333,0.240693196,0.093728762,0,0,0.08620125,0.74882375,0,0.0069088,15.3857143,1.727623457
3/11/2008,0.339802159,2.3,10.15,2.746734119,4.22,6.683333333,0.240693196,0.093728762,0,0,0.07388225,0.75066525,0,0.0069088,8.9,2.892939815
3/12/2008,0.283168466,2.3,10.75,2.803367812,4.24,6.926666667,0.240693196,0.097126784,0,0,0.05502275,0.753745,0,0.0062992,8.7142857,2.626350309
3/13/2008,0.311485312,2.31,10.35,2.775050966,4.23,7.153333333,0.226534773,0.097409952,0,0,0.0608965,0.7546975,0.000254,0.004826,13.7857143,3.470486111
3/14/2008,0.311485312,2.31,10.55,2.775050966,4.23,7.326666667,0.226534773,0.099958468,0,0,0.0582295,0.75523725,0,0.0041656,22.6,3.61554784
3/15/2008,0.339802159,2.31,9.85,2.718417273,4.23,7.473333333,0.226534773,0.103073322,0.339802159,0,0.06467475,0.75225275,0.006307667,0.0012192,27.6857143,4.242283951
3/16/2008,0.368119006,2.31,7.95,2.718417273,4.26,7.54,0.212376349,0.10335649,1.16099071,0,0.07775575,0.7492365,0.007747,0.0011684,55.3428571,6.205825617
3/17/2008,0.339802159,2.29,6.35,3.114853125,3.99,7.53,0.212376349,0.154893151,0.877822244,0,0.06943725,0.7775575,4.23E-05,0.0051816,62.8428571,3.145640432
3/18/2008,0.311485312,2.3,8.2,3.114853125,4.12,7.613333333,0.212376349,0.109019859,0.934455937,0,0.0638175,0.76298425,0.000127,0.0071628,15.8571429,4.177854938
3/19/2008,0.311485312,2.31,10.1,2.916635199,4.24,7.823333333,0.212376349,0.109019859,0.906139091,0,0.0587375,0.75453875,0,0.010668,8.8857143,3.055941358
3/20/2008,0.263346673,2.31,10.55,2.888318352,4.27,8.046666667,0.212376349,0.109303028,0.877822244,0,0.0460375,0.7510145,0,0.0064008,5.2142857,4.100694444
3/21/2008,0.271841727,2.32,11.45,2.860001506,4.3,8.34,0.212376349,0.109303028,0.877822244,0,0.0465455,0.747268,0.003767667,0.0039116,11.9571429,3.033757716
3/22/2008,0.283168466,2.32,9.85,2.775050966,4.32,8.606666667,0.212376349,0.109586196,0.481386392,0,0.052324,0.7454265,0.001397,0.0034036,25.2857143,3.779899691
3/23/2008,0.339802159,2.31,10.65,2.746734119,4.31,8.756666667,0.212376349,0.112984218,0.16990108,0,0.0625475,0.7454265,0.003683,0.0085344,25.0142857,2.030671296
3/24/2008,0.283168466,2.33,8.7,2.718417273,4.3,8.873333333,0.212376349,0.115249566,0.167069395,0,0.052324,0.745871,0.000169333,0.00762,5.0285714,2.862654321
3/25/2008,0.277505097,2.34,7.95,2.690100426,4.32,9.01,0.212376349,0.116099071,0.181227818,0,0.04784725,0.74533125,0,0.0075692,14.1285714,3.94695216
3/26/2008,0.277505097,2.34,8.25,2.633466733,4.32,9.14,0.254851619,0.119213924,0.229366457,0,0.04778375,0.74596625,0.003937,0.0064008,14.1714286,3.100887346
3/27/2008,0.311485312,2.34,8.35,2.605149886,4.28,9.33,0.396435852,0.121479272,0.150079287,0,0.060452,0.747014,0,0.004826,20.8857143,5.062885802
3/28/2008,0.311485312,2.34,8.15,2.605149886,4.24,9.466666667,0.368119006,0.121479272,0.096277278,0,0.0601345,0.7460615,0,0.0097028,18.0142857,3.946566358
3/29/2008,0.339802159,2.34,8.55,2.633466733,4.21,9.553333333,0.339802159,0.127708978,0.104772332,0,0.066929,0.75060175,0,0.002794,10.0428571,3.86554784
3/30/2008,0.339802159,2.34,7.95,2.746734119,4.15,9.556666667,0.339802159,0.127992147,0.039643585,0,0.06149975,0.74761725,0,0.0042672,39.2714286,5.464699074
3/31/2008,0.339802159,2.34,8.6,2.718417273,4.16,9.536666667,0.339802159,0.134505021,0.04247527,0,0.066929,0.75034775,0,0.0037084,27.9857143,3.558256173
4/1/2008,0.368119006,2.34,8.3,2.746734119,4.17,9.606666667,0.339802159,0.131107,0.104772332,0,0.06931025,0.74431525,8.47E-05,0.0089916,23.2714286,3.578896605
4/2/2008,0.368119006,2.34,8.55,2.690100426,4.23,9.77,0.311485312,-3.921883253,0.020104961,0,0.07045325,0.7418705,8.47E-05,0.0043688,15.6,5.399305556
4/3/2008,0.368119006,2.34,8.4,2.690100426,4.22,9.94,0.283168466,0.387940798,0.012459412,0,0.07013575,0.734695,0,0.0064008,31.4714286,3.872878086
4/4/2008,0.368119006,2.34,8.8,2.633466733,4.26,10.12333333,0.254851619,1.223287773,0.013308918,0,0.0709295,0.65084325,0,0.0079248,9.7142857,2.733024691
4/5/2008,0.368119006,2.34,8.85,2.973268892,4.29,10.29,0.240693196,1.268594727,0.022936646,0,0.06772275,0.57159525,0,0.0079756,7.0142857,3.056134259
4/6/2008,0.339802159,2.35,9.1,2.916635199,4.29,10.53,0.240693196,1.291248205,0.033980216,0,0.061986695,0.5620385,4.23E-05,0.0057404,10.1142857,4.168595679
4/7/2008,0.339802159,2.36,8.8,2.803367812,4.31,10.65666667,0.226534773,1.345050213,0.020671298,0,0.060706,0.5583555,0.000169333,0.0052832,22.5142857,5.738811728
4/8/2008,0.339802159,2.36,8.9,2.860001506,4.3,10.73333333,0.226534773,1.563089932,0.020104961,0,0.058674,0.557276,8.47E-05,0.0027432,20.4,3.08275463
4/9/2008,0.339802159,2.35,8.9,2.746734119,4.25,10.72,0.226534773,1.534773085,0.023786151,0,0.05965825,0.55311675,0.010837333,0.0012192,50.8285714,6.478395062
4/10/2008,0.368119006,NA,8.65,2.944952045,4.07,10.63,0.283168466,1.628218679,0.02406932,0,0.06784975,0.55705375,0,0.0047752,63.8142857,6.018904321
4/11/2008,0.339802159,NA,8.35,2.916635199,4.14,10.52,0.339802159,1.718832588,0.021237635,0,0.0635635,0.56003825,0,0.00635,29.9,6.726658951
4/12/2008,0.339802159,NA,8.45,2.803367812,4.17,10.42666667,0.339802159,1.74431775,0.031148531,0,0.061722,0.56638825,0,0.0061468,15.1428571,6.304783951
4/13/2008,0.339802159,NA,8.55,2.803367812,4.19,10.41,0.311485312,1.730159327,0.026051499,0,0.0647065,0.55806975,0,0.0092456,15.0142857,3.266010802
4/14/2008,0.339802159,NA,8.7,2.803367812,4.22,10.53333333,0.311485312,1.752812804,0.01840595,0,0.059944,0.56880125,0,0.0133096,8.5428571,2.791280864
4/15/2008,0.368119006,NA,9.3,2.746734119,4.27,10.84333333,0.283168466,1.783961335,0.022653477,0,0.0647065,0.59375675,0.001693333,0.008382,3.4714286,3.627314815
4/16/2008,0.339802159,2.4,9.8,2.57683304,4.27,11.17,0.283168466,1.843426713,0.01840595,0,0.060325,0.60683775,0.008170333,0.0022352,13.0285714,6.497299383
4/17/2008,0.368119006,NA,9.55,2.860001506,4.03,11.24666667,0.339802159,1.87174356,0.017273276,0,0.06530975,0.61655325,8.47E-05,0.0056896,45.1833333,4.820601852
4/18/2008,0.368119006,NA,9.7,3.369704744,3.82,11.28,0.339802159,1.919882199,0.013875255,0.00736238,0.064897,0.628015,0,0.0070104,10.5666667,2.819058642
4/19/2008,0.368119006,2.41,9.7,2.520199347,3.92,11.35333333,0.283168466,1.897228722,0.01472476,0.481386392,0.06289675,0.61363225,0,0.0097536,10.4666667,3.147762346
4/20/2008,0.396435852,2.41,10.45,2.208714034,4.03,11.46,0.283168466,1.888733668,0.011326739,0.622970625,0.07305675,0.60829825,0,0.0067564,4.7,4.283950617
4/21/2008,0.396435852,2.42,10.85,2.038812954,4.09,11.57666667,0.283168466,1.874575244,0.007928717,0.594653778,0.07350125,0.6186805,0,0.0044704,16.4166667,4.89216821
4/22/2008,0.368119006,2.42,10.85,1.840595028,4.09,11.73333333,0.283168466,1.883070298,0.007928717,0.622970625,0.0631825,0.6264275,0.000296333,0.0117348,20.2666667,3.242669753
4/23/2008,0.368119006,2.42,11.2,1.642377102,4.11,11.89333333,0.283168466,1.868911875,0.028316847,0.679604318,0.068453,0.62537975,8.47E-05,0.0102616,16.3571429,6.209683642
4/24/2008,0.396435852,2.42,12.25,1.812278182,3.95,12.07666667,0.283168466,1.885901983,0.028316847,0.764554858,0.07553325,0.63388875,0,0.007874,9.0571429,3.781057099
4/25/2008,0.396435852,2.42,12.75,2.152080341,3.94,12.19,0.283168466,1.854753452,0.031148531,0.792871705,0.07197725,0.6228715,0,0.0067056,7.6285714,4.167631173
4/26/2008,0.368119006,2.42,12.75,1.670693949,4.11,12.23,0.283168466,1.849090082,0.033980216,0.736238011,0.0691515,0.6340475,0,0.0072136,16.9285714,4.652199074
4/27/2008,0.368119006,2.41,12.7,1.868911875,4.1,12.29666667,0.283168466,1.834931659,0.023502983,0.821188551,0.06759575,0.63642875,0,0.008636,9.2714286,3.368248457
4/28/2008,0.368119006,2.4,12.85,1.982179261,4.04,12.38666667,0.283168466,1.849090082,0.015574266,0.821188551,0.0649605,0.6393815,0,0.0105664,4.9714286,2.569444444
4/29/2008,0.339802159,2.39,12.7,1.925545568,4.07,12.56,0.283168466,1.851921767,0.016990108,0.821188551,0.06200775,0.64855725,0,0.0095504,6.1857143,3.047839506
4/30/2008,0.339802159,2.38,13.05,1.868911875,4.04,12.77666667,0.283168466,1.849090082,0.013308918,0.821188551,0.05597525,0.64874775,0.000296333,0.0102616,4.4428571,3.129050926
5/1/2008,0.368119006,2.35,13.9,1.783961335,4.13,12.96333333,0.254851619,1.832099974,0.026617836,0.821188551,0.060198,0.63636525,0.005926667,0.0075184,18.0142857,6.174768519
5/2/2008,0.368119006,2.32,13,2.010496108,4.11,12.97666667,0.254851619,1.834931659,0.010194065,0.792871705,0.0606425,0.625729,0,0.00762,21.1857143,8.813850309
5/3/2008,0.396435852,2.31,11.55,2.293664574,3.98,12.94333333,0.254851619,1.925545568,0.056633693,0.821188551,0.068707,0.5700395,0,0.008128,11.3285714,2.680169753
5/4/2008,0.396435852,2.32,11.3,2.40693196,3.99,13.00333333,0.240693196,1.936872307,0.181227818,0.821188551,0.0681355,0.600075,0.000508,0.008128,7.2714286,3.095486111
5/5/2008,0.396435852,2.32,11.35,2.123763494,4.05,13.20666667,0.240693196,1.90855546,0.048138639,0.821188551,0.069088,0.61214,0.001820333,0.0067564,12.7285714,3.192708333
5/6/2008,0.368119006,2.32,11.95,2.123763494,3.96,13.40666667,0.240693196,1.897228722,0.12742581,0.764554858,0.06467475,0.61153675,0.011218333,0.0029464,16.5,3.010802469
5/7/2008,0.396435852,2.31,12.45,2.010496108,3.95,13.61666667,0.254851619,1.900060406,0.147247602,0.736238011,0.0688975,0.622935,0.001989667,0.0069088,48.8428571,3.301118827
5/8/2008,0.368119006,2.32,13.35,2.123763494,3.88,13.82,0.283168466,1.914218829,0.093445594,0.736238011,0.06346825,0.6379845,0,0.0075692,16.4285714,3.44058642
5/9/2008,0.396435852,2.32,14,1.897228722,3.94,14.09,0.339802159,1.885901983,0.16990108,0.736238011,0.06985,0.62207775,0.000127,0.0065532,15.1142857,3.92341821
5/10/2008,0.424752699,2.32,14.35,1.953862415,4.08,14.35,0.283168466,1.868911875,0.232198142,0.821188551,0.07642225,0.61115575,0,0.008382,20.5833333,7.702083333
5/11/2008,0.424752699,2.3,13.9,1.925545568,4.11,14.56333333,0.283168466,1.832099974,0.130257494,0.821188551,0.0774065,0.6055995,0,0.010922,11.7,4.19375
5/12/2008,0.424752699,2.28,14.6,1.953862415,4.14,14.84,0.283168466,1.656535526,0.101940648,0.849505398,0.075044968,0.59528075,0,0.0045212,4.4,4.134953704
5/13/2008,0.396435852,2.27,14.9,1.670693949,4.23,15.02,0.283168466,1.614060256,0.130257494,0.736238011,0.07350125,0.58816875,0.001905,0.0057912,31.6857143,4.261766975
5/14/2008,0.424752699,2.27,14.75,1.500792869,4.36,15.10333333,0.339802159,1.61689194,0.152910972,0.594653778,0.07432675,0.58581925,0,0.006096,27.5857143,2.675733025
5/15/2008,0.481386392,2.27,14.35,1.840595028,4.31,15.12,0.311485312,1.834931659,0.082118855,0.339802159,0.087249,0.594995,0,0.0075184,26.1714286,4.836419753
5/16/2008,0.481386392,2.24,14.4,1.783961335,4.18,15.15,0.283168466,1.82926829,0.036811901,0.736238011,0.08988425,0.59293125,0,0.0110744,20.4428571,3.290895062
5/17/2008,0.424752699,2.18,14.65,1.727327642,4.2,15.42,0.283168466,1.809446497,0.070792116,0.707921165,0.0766445,0.59039125,0,0.010414,10.0857143,4.194444444
5/18/2008,0.424752699,2.19,14.9,1.557426562,4.26,15.68,0.283168466,1.832099974,0.178396134,0.707921165,0.07972425,0.59496325,4.23E-05,0.012192,8.3571429,2.49382716
5/19/2008,0.424752699,2.21,15.1,1.614060256,4.26,15.88666667,0.283168466,1.843426713,0.218039719,0.736238011,0.079114022,0.60048775,0,0.01016,9.5,3.160108025
5/20/2008,0.481386392,2.22,15.15,1.529109716,4.19,16.05,0.283168466,1.778297966,0.184059503,0.679604318,0.0911225,0.59337575,0,0.014986,20.8428571,3.59683642
5/21/2008,0.509703239,2.2,16.15,1.500792869,4.25,16.18,0.283168466,1.74431775,0.178396134,0.622970625,0.094869,0.593217,0,0.0145288,16.4714286,7.177469136
5/22/2008,0.481386392,2.16,17.25,1.500792869,4.23,16.33,0.283168466,1.766971227,0.152910972,0.651287472,0.0917575,0.5973445,8.47E-05,0.0120904,9.2714286,7.209104938
5/23/2008,0.481386392,2.16,17.35,1.557426562,4.16,16.42,0.283168466,1.769802912,0.339802159,0.651287472,0.09128125,0.59204225,0,0.0120904,11.3714286,4.430362654
5/24/2008,0.509703239,2.13,17.25,1.444159176,4.21,16.44,0.283168466,1.778297966,0.339802159,0.622970625,0.0956945,0.5904865,0,0.0141732,9.8428571,4.046875
5/25/2008,0.509703239,2.14,17.3,1.41584233,4.19,16.55,0.283168466,1.809446497,0.311485312,0.622970625,0.096368681,0.59210575,8.47E-05,0.0070612,7.5285714,3.855709877
5/26/2008,0.509703239,2.13,17.65,1.500792869,4.12,16.75,0.283168466,1.74431775,0.223703088,0.594653778,0.096266,0.5855335,0.000127,0.0049276,39.0857143,5.129436728
5/27/2008,0.538020085,2.12,17.5,1.302574943,4.22,16.88,0.283168466,1.803783128,0.070792116,0.622970625,0.100203,0.58674,0,0.0069596,44.3857143,5.035686728
5/28/2008,1.444159176,2.12,17.45,1.24594125,4.27,16.98333333,0.283168466,1.78679302,0.212376349,0.594653778,0.23644225,0.5873115,4.23E-05,0.0169164,41.1,4.997685185
5/29/2008,1.727327642,2.1,18.1,1.24594125,4.33,17.18333333,0.283168466,1.900060406,0.311485312,0.538020085,0.2693035,0.636524,0,0.0082296,10.2857143,6.755787037
5/30/2008,1.840595028,2.1,18.2,1.444159176,4.03,17.37,0.254851619,1.885901983,0.203881295,0.594653778,0.284298189,0.662559,0,0.0087376,10.6833333,2.851851852
5/31/2008,2.860001506,2.07,18.05,1.557426562,3.87,17.55666667,0.226534773,1.834931659,0.266178358,0.594653778,0.37442775,0.69675375,0.000889,0.0084328,19.6333333,4.509259259
6/1/2008,2.888318352,2.04,18.2,1.642377102,3.74,17.92333333,0.283168466,1.883070298,0.158574341,0.651287472,0.379603,0.75311,0,0.008636,24.45,4.596990741
6/2/2008,2.888318352,2.04,18.6,2.038812954,3.49,18.35333333,0.283168466,1.897228722,0.036811901,0.707921165,0.381127,0.77543025,0.000381,0.008382,8.15,2.912037037
6/3/2008,2.633466733,2.01,19.25,2.067129801,3.52,18.68,0.283168466,1.897228722,0.04247527,0.707921165,0.359791,0.784733,0,0.0098552,12.8,3.119444444
6/4/2008,2.237030881,2.02,19.4,2.180397187,3.49,18.84666667,0.283168466,1.891565352,0.04247527,0.707921165,0.324679733,0.78260575,0.002455333,0.0056896,7.8,4.131944444
6/5/2008,2.180397187,2.02,19.75,2.208714034,3.52,18.92,0.283168466,1.877406929,0.050970324,0.736238011,0.320421,0.76342875,0,0.0110744,35.5333333,6.048611111
6/6/2008,2.520199347,1.96,19.85,2.237030881,3.59,19.01666667,0.283168466,1.880238614,0.059465378,0.707921165,0.34718017,0.76806425,0,0.0138176,8.15,4.530092593
6/7/2008,2.803367812,1.95,19.8,2.123763494,3.64,19.12666667,0.269010043,1.917050514,0.073623801,0.707921165,0.3731895,0.7883525,0.006223,0.0080772,6.5666667,4.938657407
6/8/2008,2.265347727,1.95,19.65,2.265347727,3.49,19.23,0.269010043,1.942535676,0.048138639,0.707921165,0.32623125,0.8086725,8.47E-05,0.0074168,21.4833333,5.718055556
6/9/2008,2.180397187,1.95,19.5,2.633466733,3.27,19.38666667,0.283168466,1.868911875,0.050970324,0.736238011,0.31981775,0.8173085,0,0.016764,13.5571429,3.052662037
6/10/2008,1.755644489,1.94,19.8,2.775050966,3.26,19.63666667,0.269010043,1.809446497,0.090613909,0.736238011,0.27454225,0.80616425,0,0.013716,4.4285714,4.551311728
6/11/2008,0.962772784,1.91,20.2,2.57683304,3.33,19.77333333,0.269010043,1.775466281,0.056633693,0.764554858,0.18164175,0.75396725,0,0.009144,16.7142857,5.59683642
6/12/2008,0.707921165,1.9,19.85,2.180397187,3.55,19.93,0.283168466,1.716000903,0.067960432,0.792871705,0.14176375,0.68284725,0,0.0095504,7.6714286,2.125964506
6/13/2008,1.16099071,NA,19.7,1.783961335,3.83,20.09666667,0.311485312,1.696179111,0.065128747,0.821188551,0.20742275,0.663829,0,0.010414,8.7142857,2.205632716
6/14/2008,2.038812954,NA,19.7,1.585743409,3.95,20.32,0.283168466,1.724495957,0.053802009,0.849505398,0.30743525,0.684022,0,0.0131572,5.9285714,1.904320988
6/15/2008,1.925545568,NA,20,1.812278182,3.79,20.59333333,0.283168466,1.769802912,0.031148531,0.821188551,0.30006925,0.7214235,8.47E-05,0.0043688,8.9142857,3.634259259
6/16/2008,2.123763494,NA,19.55,2.038812954,3.56,20.66,0.283168466,1.795288074,0.026901004,0.821188551,0.3174365,0.7306945,0,0.0084328,49.7571429,4.950810185
6/17/2008,2.803367812,1.87,19.8,2.067129801,3.55,20.7,0.269010043,1.806614812,0.028033678,0.849505398,0.37830125,0.742188,0,0.0135128,34.0428571,3.65779321
6/18/2008,2.973268892,NA,20.1,2.265347727,3.46,20.76666667,0.269010043,1.843426713,0.033980216,0.821188551,0.3923665,0.773176,0.000381,0.007366,11.6,3.709876543
6/19/2008,2.690100426,NA,20.35,2.265347727,3.43,20.79333333,0.212376349,1.87174356,0.073623801,0.764554858,0.369780766,0.797306,0.00635,0.0090424,33.8857143,3.205439815
6/20/2008,2.463565653,NA,20.85,2.463565653,3.37,20.86666667,0.161406026,1.87174356,0.232198142,0.764554858,0.35245675,0.7944485,0.000677333,0.0096012,21.4285714,3.082175926
6/21/2008,2.40693196,NA,20.9,3.086536278,3.2,20.96,0.158574341,1.86608019,0.203881295,0.764554858,0.350393,0.790829,4.23E-05,0.0122428,14.0142857,2.405478395
6/22/2008,2.57683304,NA,20.95,2.860001506,3.36,21.15,0.141584233,1.851921767,0.130257494,0.736238011,0.363093,0.7820025,0.002836333,0.0115824,8.3285714,2.936921296
6/23/2008,2.123763494,NA,21.25,2.605149886,3.45,21.34666667,0.178396134,1.834931659,0.12176244,0.821188551,0.3260725,0.78755875,0,0.009906,11.3285714,2.938850309
6/24/2008,2.152080341,NA,21.6,2.831684659,3.36,21.52333333,0.195386241,1.837763344,0.116099071,0.821188551,0.329889853,0.80933925,0,0.0112776,18.4714286,2.513888889
6/25/2008,1.897228722,1.72,22.35,2.803367812,3.34,21.70333333,0.201049611,1.82926829,0.113267386,0.821188551,0.304443319,0.807085,0,0.0118364,9.7571429,2.310185185
6/26/2008,2.32198142,1.71,22.25,2.803367812,3.38,21.99333333,0.198217926,1.82360492,0.099108963,0.821188551,0.348361,0.795655,0,0.0130048,9.3571429,2.707175926
6/27/2008,3.511288977,1.67,22.2,2.718417273,3.36,22.26,0.280336781,1.826436605,0.144415918,0.792871705,0.4149725,0.80908525,0,0.0087884,9.4428571,3.30632716
6/28/2008,12.74258097,1.63,22.5,2.916635199,3.24,22.34666667,0.368119006,1.772634597,0.124594125,0.821188551,0.894334,0.957072,0,0.0094488,22.7571429,3.349344136
